symbol,SL5883,SL5891,SL6658,SL7158,SL7386,SL7409,SL7629,SL7798,SL7809
RRAGA,738,869,2248,2275,3210,2250,3363,1230,1610
RRAGAP1,0,0,2,0,0,1,0,0,3
RRAGB,254,345,797,811,1111,892,1184,617,582
RRAGC,331,357,1227,1093,1545,979,1517,1062,876
RRAGD,327,495,905,976,1500,1098,2101,1110,976
RRAS,88,174,245,199,340,260,374,232,367
RRAS2,47,80,253,124,210,142,195,153,176
RRBP1,683,859,2759,3393,2750,1266,4786,2186,2395
RREB1,70,125,455,309,363,227,574,226,392
RRH,8,9,18,16,21,19,25,30,18
RRM1,289,355,915,828,1070,739,1301,580,637
RRM2,0,9,3,1,5,2,6,1,5
RRM2B,355,296,984,910,1215,895,1698,534,729
RRM2P2,2,0,3,2,5,6,5,2,4
RRM2P4,0,0,0,0,0,0,0,0,0
RRN3,213,308,981,730,1088,677,1159,672,647
RRN3P2,3,3,15,11,9,12,18,21,17
RRN3P4,0,0,0,0,0,3,0,1,1
RRNAD1,179,217,542,611,584,379,834,438,444
RRP1,414,518,1086,1048,1564,949,1578,1052,841
RRP12,766,1023,2055,1599,2220,1701,2379,1114,1251
RRP15,180,165,723,467,804,507,715,431,398
RRP1B,362,497,1309,903,1602,866,2059,1053,973
RRP36,198,355,719,591,965,679,1100,471,579
RRP7A,418,940,1367,1306,1967,2377,2097,1413,1320
RRP7BP,126,179,390,313,386,241,370,632,286
RRP8,184,221,608,576,678,475,931,465,561
RRP9,176,266,544,549,624,387,585,294,396
RRS1,48,65,189,121,241,157,254,100,113
RRS1-AS1,4,7,4,0,6,11,4,2,8
RS1,47,52,189,140,183,120,182,101,52
RSAD1,571,654,1705,1532,1658,1067,1591,1500,930
RSAD2,59,93,106,103,188,183,224,71,112
RSBN1,306,322,999,677,1116,887,1359,674,651
RSBN1L,414,507,1373,1134,1675,1272,1866,1137,987
RSC1A1,0,0,0,0,0,0,0,0,0
RSF1,1835,2657,7274,5140,9253,6105,11423,5008,6047
RSKR,24,26,77,47,81,39,76,141,43
RSL1D1,584,684,2614,1822,3117,2098,3281,1908,1725
RSL24D1,275,349,828,852,1368,1052,1565,765,667
RSL24D1P3,0,0,0,0,0,1,0,0,0
RSPH1,33,65,182,103,263,218,263,89,102
RSPH10B,1,5,5,6,7,3,11,8,5
RSPH10B2,2,2,6,4,1,2,4,8,5
RSPH14,28,42,140,60,133,95,120,74,64
RSPH3,311,322,811,583,1073,798,1155,645,662
RSPH4A,15,13,44,40,50,36,40,36,40
RSPH6A,2,3,10,5,6,9,2,9,9
RSPH9,19,49,69,93,150,56,103,69,69
RSPO1,6,5,11,16,43,26,29,21,12
RSPO2,280,263,604,724,1080,947,1187,511,453
RSPO3,109,170,388,258,432,546,457,239,188
RSPO4,58,101,125,138,117,81,135,82,94
RSPRY1,206,255,668,561,844,544,1082,421,594
RSRC1,251,288,970,708,952,913,1277,696,745
RSRC2,364,494,2265,1493,2081,1629,2558,1777,1382
RSRP1,368,503,1143,1201,1272,699,2153,1032,751
RSU1,173,290,589,594,770,523,1037,338,614
RSU1P3,1,1,2,0,1,0,3,5,3
RTBDN,43,64,171,122,198,153,161,117,79
RTCA,246,275,825,761,1069,885,1408,470,451
RTCB,521,683,1461,1590,1973,1335,2150,1022,1076
RTEL1,12,12,33,20,31,18,40,20,22
RTEL1-TNFRSF6B,171,215,402,290,310,255,517,196,213
RTEL1P1,0,2,7,4,5,3,3,7,5
RTF1,1523,2039,5641,4168,6882,4768,7439,2866,3495
RTF2,358,531,1194,1385,1687,1191,2056,918,1062
RTKN,748,857,1412,4706,1871,826,4374,1460,2390
RTKN2,17,16,54,29,77,50,58,52,30
RTL1,15,22,66,30,36,34,31,39,32
RTL10,1000,1368,2692,2606,3471,2405,3741,1511,1989
RTL3,0,0,0,0,1,0,0,3,2
RTL4,3,4,7,6,11,8,8,4,8
RTL5,709,956,2089,1856,2992,1666,2795,1297,1529
RTL6,1911,2204,4050,4302,6156,3588,7294,2384,3656
RTL8A,290,450,1173,1166,1400,1045,1632,802,850
RTL8B,99,154,262,331,395,242,463,150,260
RTL8C,2380,3752,9343,7596,10749,8294,11638,4863,5822
RTL9,27,32,77,53,99,48,91,32,51
RTN1,12561,14739,33610,36032,46055,35265,50630,20597,18598
RTN2,1257,1629,2910,2083,4136,3305,3915,1871,2170
RTN3,10216,12750,29766,32238,42683,31942,48338,17007,17820
RTN4,13572,16628,33974,46150,52152,34921,65990,30011,27240
RTN4IP1,81,85,173,162,248,176,260,85,132
RTN4R,1100,1957,3164,3011,5472,2893,5346,1665,2673
RTN4RL1,903,1225,2404,1818,3260,1660,3704,1440,1714
RTN4RL2,575,1159,2367,1453,3221,1668,4176,965,1752
RTP1,58,31,66,72,228,93,124,27,53
RTP2,0,0,0,0,0,0,0,0,0
RTP3,1,0,0,0,0,2,1,0,1
RTP4,10,9,10,16,20,17,22,6,17
RTP5,918,1871,3803,2218,4713,2143,4602,1605,3170
RTRAF,137,175,494,487,689,542,777,364,365
RTTN,83,103,200,268,234,131,478,197,228
RUBCN,1464,1840,4229,3320,5266,3273,6183,2837,3000
RUBCNL,8,22,29,30,63,33,69,39,35
RUFY1,181,358,918,677,812,577,1095,677,576
RUFY1-AS1,13,9,31,12,17,12,16,15,29
RUFY2,530,564,2030,1515,2180,1649,2996,1698,1623
RUFY3,3452,4088,9164,10318,13621,10369,17788,6489,7629
RUFY4,3,8,23,12,12,15,11,8,10
RUNDC1,865,1147,2710,2031,2763,2123,2679,1575,1506
RUNDC3A,5305,7429,16522,12067,20337,15454,17921,9697,11593
RUNDC3B,391,419,1056,782,1344,1083,1469,835,799
RUNX1,14,33,123,302,53,88,229,107,85
RUNX1T1,552,786,1789,1188,2788,1695,3234,1488,1405
RUNX2,28,23,68,140,89,43,187,82,54
RUNX3,13,57,165,168,59,57,147,230,84
RUSC1,1904,2237,4977,4651,6692,4758,6588,3194,2995
RUSC1-AS1,81,139,329,146,191,184,214,348,129
RUSC2,8364,10357,21487,15047,24070,15887,24863,11327,14792
RUSF1,661,744,1669,1589,1951,1309,2555,952,1315
RUVBL1,186,261,665,572,736,493,777,392,477
RUVBL1-AS1,3,2,2,4,6,6,8,0,4
RUVBL2,679,1044,1951,1886,2534,1695,2523,1837,1614
RUVBL2P1,0,0,0,0,0,0,0,1,0
RWDD1,464,496,1394,1183,1810,1516,2446,1279,1139
RWDD2A,190,207,563,441,691,533,718,380,325
RWDD2B,111,112,303,230,325,329,381,145,201
RWDD3,19,20,76,61,97,54,130,77,69
RWDD4,21,58,165,109,126,99,180,93,110
RXFP1,593,603,1097,998,1677,1291,1854,844,463
RXFP2,2,0,4,4,6,5,6,2,5
RXFP3,5,8,6,6,22,12,24,3,8
RXFP4,2,1,5,1,3,2,5,7,4
RXRA,1688,2327,5748,3375,5975,4198,7285,3328,4853
RXRB,1000,1102,2592,2527,3087,2058,3315,1658,1626
RXRG,58,131,219,125,479,292,417,170,303
RXYLT1,57,99,233,255,350,224,446,141,172
RXYLT1-AS1,0,0,1,1,0,1,1,1,0
RYBP,602,733,1833,2351,2951,1837,4030,2415,1595
RYK,103,138,371,269,399,264,599,239,316
RYKP1,10,26,33,24,38,27,39,57,29
RYR1,618,1293,2984,1883,3318,1309,4385,1466,3356
RYR2,1949,2376,5394,4442,6836,5621,7841,3287,2730
RYR3,341,770,2606,1170,2262,1089,2550,1078,2058
RYR3-DT,0,1,28,2,10,13,12,11,17
S100A1,11,29,87,104,83,69,95,97,98
S100A10,20,94,254,197,191,196,305,220,132
S100A11,9,33,154,271,65,69,176,143,86
S100A11P5,0,0,0,0,0,0,0,0,2
S100A11P9,0,0,1,0,0,0,0,0,0
S100A12,0,0,1,5,0,3,0,0,2
S100A13,20,28,88,80,92,96,95,86,98
S100A14,1,7,14,8,16,9,8,13,11
S100A15A,0,0,0,0,0,0,0,0,0
S100A16,172,385,1180,824,1258,638,1217,855,1104
S100A2,2,6,5,9,5,10,6,5,8
S100A3,0,9,33,7,8,2,1,20,4
S100A4,2,6,1,3,13,14,26,7,12
S100A5,1,0,8,7,8,8,5,6,1
S100A6,118,251,579,442,666,677,772,404,341
S100A7,0,0,0,1,0,0,3,2,0
S100A7A,0,0,0,1,0,2,0,0,3
S100A7P1,0,0,0,0,0,0,0,0,0
S100A8,1,3,24,85,1,3,4,5,13
S100A9,0,4,18,210,3,5,5,5,22
S100B,900,1240,2302,4198,4264,2459,8922,3164,4598
S100G,1,2,2,0,3,2,0,1,3
S100P,6,10,17,15,14,15,28,36,22
S100PBP,171,210,652,625,763,472,1180,545,588
S100Z,0,0,6,6,5,8,14,6,4
S1PR1,268,578,2808,1396,1969,832,2323,2014,2902
S1PR2,9,10,43,60,63,32,65,27,51
S1PR3,167,211,1527,426,510,306,636,635,530
S1PR4,11,14,35,18,24,27,30,16,22
S1PR5,226,210,416,1277,694,249,2081,549,919
SAA1,2,1,2,0,0,0,1,2,2
SAA2,1,0,4,3,1,1,1,4,2
SAA2-SAA4,0,0,0,0,0,0,0,0,0
SAA3P,0,0,2,0,0,2,0,0,3
SAA4,0,2,1,0,0,0,0,0,1
SAAL1,42,55,141,128,161,104,162,109,90
SAC3D1,32,48,152,118,228,162,246,91,118
SACM1L,660,741,1937,1675,2250,1765,2931,1209,1240
SACS,1321,1531,4166,3174,4784,3148,6165,1967,2402
SACS-AS1,4,6,8,7,8,7,5,27,7
SAE1,860,1105,2399,2702,3715,2599,3456,1407,1672
SAFB,942,1195,3061,2683,3643,2530,4527,1956,2024
SAFB2,823,1317,3139,1977,3223,2534,4251,2759,2084
SAG,0,4,6,3,3,6,2,6,5
SAGE1,5,6,18,0,21,14,0,0,2
SALL1,305,355,961,1482,1229,420,3084,588,1418
SALL2,560,751,1730,1314,2960,1421,2690,725,2470
SALL3,38,137,337,175,433,174,1020,141,706
SALL4,8,11,8,11,13,10,22,9,7
SALL4P1,0,0,0,0,0,0,0,0,4
SALL4P5,0,1,0,0,1,3,1,0,0
SAMD1,612,926,2288,1819,2882,2079,3993,1671,2066
SAMD10,377,559,965,593,1165,717,1028,586,636
SAMD11,6,36,35,38,52,28,96,43,52
SAMD11P1,1,0,1,0,3,1,3,6,4
SAMD12,822,868,2120,1999,2857,1930,3432,1298,1355
SAMD13,15,5,29,34,56,31,44,20,29
SAMD14,423,709,1682,949,2179,1806,1900,880,1287
SAMD15,23,37,87,43,140,83,138,51,78
SAMD3,5,8,16,11,35,20,23,16,23
SAMD4A,649,988,3344,1947,2144,1509,3125,2377,2004
SAMD4B,4017,4504,14702,10577,12988,7955,14889,8839,10576
SAMD5,71,60,127,88,263,143,286,102,122
SAMD7,0,1,1,0,2,1,0,0,2
SAMD8,971,1012,3544,3021,3984,2348,5680,2029,2517
SAMD9,35,49,62,63,136,83,267,49,116
SAMD9L,74,136,204,99,157,142,307,101,300
SAMHD1,260,468,977,1235,1215,919,1667,624,887
SAMM50,279,333,799,747,1106,740,1096,492,608
SAMM50P1,0,0,1,0,2,0,2,1,1
SAMMSON,1,0,2,9,4,2,2,2,7
SAMSN1,1,4,10,75,21,14,127,48,34
SAMSN1-AS1,0,0,0,0,2,0,0,1,1
SAP130,529,846,1766,1629,2323,1373,2443,1082,1480
SAP18,915,1269,3432,2632,3606,3201,4340,3074,2716
SAP18P1,0,0,0,0,0,0,0,0,0
SAP18P3,1,0,7,1,1,1,1,4,0
SAP25,0,0,0,0,0,0,0,0,0
SAP30,28,27,121,145,145,87,198,116,94
SAP30-DT,4,5,33,51,37,32,61,26,23
SAP30BP,581,908,2190,1988,2461,1592,2484,1567,1521
SAP30L,681,598,1664,1460,1917,1489,2656,814,1341
SAP30L-AS1,14,28,44,34,34,19,42,53,42
SAPCD1,2,4,11,6,13,9,5,3,12
SAPCD2,169,233,654,454,658,424,962,205,805
SAPCD2P2,0,0,9,1,0,0,0,1,1
SAPCD2P4,0,0,1,0,0,2,0,0,0
SAR1A,918,1041,2631,2632,3385,2585,4394,1497,1930
SAR1B,549,637,1901,2188,2251,1348,3670,1121,1538
SARAF,4928,6077,12626,17169,18056,14398,20540,9181,9617
SARDH,114,213,620,285,543,337,443,244,555
SARM1,160,190,520,403,679,376,901,284,527
SARNP,58,93,175,122,227,144,253,182,192
SARS1,2037,2667,5528,5361,8134,5750,7948,3557,3980
SARS2,11,17,31,34,25,26,35,33,20
SART1,830,1083,2771,2195,2913,1890,3285,1846,1897
SART3,683,876,2437,1998,2789,1694,2897,1391,1688
SASH1,1045,1438,4401,3507,5114,2368,8028,2700,6328
SASH3,14,18,31,275,60,47,228,41,70
SASS6,18,21,97,56,73,59,178,63,83
SAT1,358,663,1765,1490,1719,1437,2526,1772,1310
SAT2,246,339,789,700,1049,809,994,603,477
SATB1,2519,3000,7002,5150,10466,7704,11076,4066,4363
SATB2,748,782,1979,1688,2972,2016,3307,1402,1126
SATB2-AS1,97,108,334,224,415,236,393,184,149
SATL1,100,76,308,257,388,243,328,179,159
SAV1,251,305,840,954,976,827,1643,787,686
SAXO1,0,2,1,2,2,0,1,0,1
SAXO2,19,26,62,40,64,29,72,94,42
SAYSD1,74,110,268,236,283,225,314,156,192
SBDS,482,695,1845,1951,2363,1652,3385,1402,1441
SBDSP1,136,127,408,415,683,500,760,482,413
SBF1,15969,22485,48805,34142,50303,36355,64441,25265,44810
SBF1P1,64,118,155,92,137,104,271,201,101
SBF1P2,1,2,2,4,1,5,2,4,5
SBF2,264,464,1241,911,1259,713,1913,804,1149
SBF2-AS1,8,21,71,70,69,85,79,61,47
SBK1,1703,1720,5262,2785,5517,3733,6280,2399,3590
SBK2,0,1,1,1,2,1,0,1,2
SBK3,0,0,2,0,0,0,1,6,0
SBNO1,1728,1994,5469,4984,6936,4842,8334,3924,3727
SBNO2,351,542,2465,2679,1051,621,1839,2681,1044
SBSN,1,0,4,0,2,4,3,14,0
SBSPON,7,28,47,23,43,40,79,47,78
SC5D,766,890,1957,2312,2803,2149,3563,1425,1953
SCAF1,3654,4592,13290,7937,13360,8505,14632,6471,8471
SCAF11,485,581,2588,1633,2375,1696,3451,2211,2254
SCAF4,374,484,1382,996,1258,751,1684,875,854
SCAF8,296,351,865,623,1205,678,1567,548,800
SCAI,934,964,3640,2604,4626,2662,5297,2179,1980
SCAMP1,1459,1490,4284,3749,5380,4398,6443,2457,2735
SCAMP1-AS1,39,51,84,133,149,116,256,108,109
SCAMP2,171,315,671,828,790,463,1235,577,757
SCAMP3,380,476,1113,1371,1362,870,1657,851,869
SCAMP4,613,771,1978,1970,2143,935,3502,1086,1852
SCAMP5,10696,12563,27849,27088,34164,27216,31838,15601,16648
SCAND1,76,128,358,312,645,442,537,219,338
SCAND3P1,2,4,11,9,8,3,8,7,8
SCAP,2200,3075,5891,6278,7693,4239,8367,3695,5234
SCAPER,810,1046,4312,2980,4494,3098,5296,2940,3225
SCARA3,897,1297,10944,3898,3563,2392,3487,4349,5288
SCARA5,59,46,60,127,186,72,283,42,126
SCARB1,1329,1546,2924,3387,4210,2412,4903,4051,3129
SCARB2,2417,2490,4938,8554,7579,4814,13666,3655,6035
SCARF1,141,171,600,299,472,331,761,586,367
SCARF2,51,100,284,175,361,230,443,240,298
SCARNA1,0,1,2,1,3,1,5,7,3
SCARNA10,0,0,2,2,2,2,3,1,1
SCARNA11,0,0,0,0,1,0,0,3,1
SCARNA12,0,0,0,0,0,0,0,1,0
SCARNA13,0,1,2,5,5,2,4,4,2
SCARNA14,0,0,1,1,0,0,2,0,1
SCARNA17,2,2,7,8,12,6,9,10,5
SCARNA18,0,0,1,1,0,0,1,1,1
SCARNA18B,0,0,2,1,4,0,1,0,2
SCARNA20,3,3,6,7,8,1,4,10,9
SCARNA21,0,0,1,0,0,0,0,0,0
SCARNA21B,0,2,0,0,2,0,0,1,3
SCARNA22,0,0,0,0,1,1,2,1,4
SCARNA23,0,0,0,0,0,1,1,0,2
SCARNA3,2,3,6,1,3,2,5,5,4
SCARNA5,0,1,3,1,0,1,0,2,2
SCARNA6,3,3,2,0,2,2,2,3,2
SCARNA7,0,5,2,4,4,7,3,5,5
SCARNA8,0,0,0,0,3,0,1,0,1
SCARNA9,13,10,25,44,24,40,25,19,28
SCART1,120,159,252,282,171,106,200,189,222
SCAT1,0,0,2,0,4,1,0,6,1
SCAT2,1,4,3,6,1,5,6,13,13
SCAT8,0,0,0,1,2,4,1,1,1
SCCPDH,426,518,1146,1835,1691,1175,2267,959,1137
SCD,4880,7310,17550,25303,19148,9301,42084,13409,23776
SCD5,4254,5071,14318,15721,18058,11949,28406,7150,14933
SCEL,3,1,5,7,6,10,9,5,11
SCEL-AS1,0,0,0,0,0,1,0,0,1
SCFD1,271,372,1028,799,1193,897,1625,584,667
SCFD2,250,293,744,708,865,562,1011,342,524
SCG2,1806,2091,6756,5110,9068,5823,9174,3102,3597
SCG3,1797,1946,6808,5682,9811,5545,9231,4127,4849
SCG5,1332,1740,3850,4353,5364,4296,5593,2436,2332
SCG5-AS1,3,1,4,1,3,2,5,6,5
SCGB1A1,0,0,4,0,0,0,2,2,0
SCGB1C1,0,2,5,2,2,1,3,2,4
SCGB1D1,0,0,0,0,0,0,0,0,1
SCGB1D2,0,2,0,0,0,0,2,1,1
SCGB1D4,0,0,1,0,0,1,0,0,1
SCGB1D5P,1,0,1,4,3,4,4,0,1
SCGB2A1,0,0,0,0,0,2,0,0,0
SCGB2A2,0,0,0,0,0,1,0,0,1
SCGB2B2,18,31,60,56,54,29,82,49,64
SCGB3A1,2,12,45,9,20,29,40,18,21
SCGB3A2,0,0,0,0,0,1,0,0,1
SCGN,4,6,18,12,35,24,42,15,27
SCHIP1,75,96,252,195,171,139,256,195,148
SCIMP,16,32,59,42,45,31,44,36,41
SCIN,4,16,40,356,5,28,111,33,38
SCLT1,92,90,591,257,576,463,721,613,537
SCLY,37,80,148,92,130,83,151,187,124
SCMH1,478,743,1948,1273,2194,1445,2126,1001,1298
SCML1,49,73,452,222,223,161,323,298,216
SCML2,19,29,83,54,74,36,101,73,58
SCML2P1,0,0,0,0,0,0,0,0,0
SCML4,4,3,10,14,40,17,26,17,17
SCN10A,0,0,0,0,2,2,1,2,1
SCN11A,3,9,33,18,26,15,55,25,41
SCN1A,1175,736,2524,1585,2772,2298,2904,1607,1088
SCN1A-AS1,10,8,28,15,33,24,29,54,40
SCN1B,1505,1191,3456,2686,3886,3725,3734,2373,1584
SCN2A,5211,5820,14929,13141,21528,14737,22600,9383,8004
SCN2B,4741,5631,13157,10578,15913,12403,13405,7183,7203
SCN3A,890,1154,2857,2276,4038,2849,4245,2058,2050
SCN3B,6047,10287,20188,19561,30467,17624,36854,13751,12174
SCN4A,5,15,13,9,19,36,36,18,30
SCN4B,1898,2241,5992,3847,5410,5361,5749,2731,2892
SCN5A,31,46,94,67,149,59,186,52,92
SCN7A,58,38,100,75,144,107,232,64,119
SCN8A,2198,2136,4829,4338,6699,4494,7570,2415,2599
SCN9A,67,111,325,211,450,326,553,319,299
SCNM1,63,110,243,241,354,261,364,234,226
SCNN1A,1,1,3,1,12,11,9,1,7
SCNN1B,0,2,0,3,2,4,6,3,10
SCNN1D,814,1159,1679,1852,1956,1177,2469,1408,1133
SCNN1G,4,4,41,31,42,40,44,17,43
SCO1,98,142,352,324,440,298,471,218,265
SCOC,1331,1474,3710,3797,5730,4578,5906,2549,2845
SCOC-AS1,11,5,22,21,44,29,30,21,18
SCP2,380,530,1480,1288,1927,1215,2284,763,1226
SCP2D1,0,0,0,0,0,2,0,0,2
SCPEP1,316,452,887,719,1050,773,984,597,550
SCRG1,136,110,511,290,759,478,1184,469,479
SCRIB,2308,3380,6893,4749,7045,4669,10157,4182,6094
SCRN1,7730,10169,21304,20577,30062,19039,39736,11658,17720
SCRN2,360,487,923,776,1125,754,1090,573,805
SCRN3,404,476,1010,1037,1350,903,1867,658,823
SCRT2,42,20,93,86,82,107,47,81,36
SCT,5,3,8,4,7,2,11,11,12
SCTR,7,4,8,6,19,12,6,3,11
SCTR-AS1,7,3,28,9,27,17,15,14,4
SCUBE1,81,79,95,377,567,137,837,338,143
SCUBE1-AS1,0,1,1,2,5,2,2,1,0
SCUBE1-AS2,0,0,0,3,0,0,1,0,1
SCUBE2,62,118,277,168,333,192,414,200,351
SCUBE3,53,161,182,139,192,119,300,225,236
SCYL1,1476,2033,4527,4098,4818,3569,5589,2806,2885
SCYL2,382,453,1538,1060,1547,1098,1716,976,905
SCYL2P1,3,2,20,12,16,3,16,26,10
SCYL3,104,106,262,202,351,262,361,155,255
SDAD1,393,499,1438,1272,1691,1334,1962,1042,864
SDAD1-AS1,0,0,4,2,1,1,3,1,4
SDAD1P1,29,54,76,102,148,149,223,118,81
SDAD1P3,0,0,0,0,0,0,0,0,0
SDAD1P4,0,0,1,2,0,6,0,4,2
SDC1,34,30,89,105,136,72,179,83,85
SDC2,155,364,1385,812,1295,641,1274,739,1562
SDC3,4675,8706,24121,15791,22018,12281,28859,7285,22108
SDC4,175,626,2422,1311,1348,1459,1658,1228,1835
SDCBP,1188,1348,4038,3235,4421,3460,5061,3057,2603
SDCBP2,123,189,503,343,555,433,516,341,340
SDCBP2-AS1,49,58,164,91,152,85,147,129,107
SDCBP2P1,0,1,14,3,5,5,6,12,3
SDCBPP3,0,0,0,1,1,0,0,0,0
SDCCAG8,292,361,1337,953,1567,1260,2054,1151,1315
SDE2,121,181,578,429,530,393,866,436,516
SDF2,183,209,434,566,642,473,680,417,393
SDF2L1,33,35,147,139,166,86,155,180,113
SDF4,1244,1833,3955,3357,4285,2896,5541,2417,2628
SDHA,1967,2776,5765,5845,6237,4685,7251,3194,3911
SDHAF1,70,77,226,289,329,257,406,221,187
SDHAF2,19,26,84,62,113,77,148,87,89
SDHAF3,30,35,100,80,141,95,169,91,58
SDHAF4,41,42,137,199,287,232,260,83,91
SDHAP1,134,140,248,273,353,179,431,231,305
SDHAP2,188,401,662,776,1042,381,795,922,734
SDHB,433,574,1252,1479,1538,1280,1670,960,1012
SDHC,247,324,747,796,1101,765,1174,464,697
SDHD,124,171,466,457,602,531,849,399,369
SDK1,202,220,394,346,802,483,973,239,487
SDK2,745,1406,2267,2277,3833,2142,4406,1885,1976
SDR16C5,55,69,124,168,138,170,208,118,117
SDR16C6P,0,0,2,0,0,1,0,0,0
SDR39U1,80,105,223,219,273,196,388,266,181
SDR42E1,0,0,0,0,0,0,0,0,1
SDR42E1P3,0,0,0,0,0,0,0,0,0
SDR42E1P5,0,0,0,0,0,0,0,0,0
SDR42E2,35,25,81,32,80,51,79,114,39
SDR9C7,2,2,8,3,8,3,3,10,4
SDS,41,36,367,164,284,128,252,465,219
SDSL,57,90,107,160,175,136,197,111,118
SEC11A,104,148,365,379,455,317,621,407,352
SEC11C,212,306,663,890,1046,832,1609,610,720
SEC13,267,396,1014,871,1227,714,1317,717,811
SEC14L1,1472,1909,6325,4940,5184,3166,5610,4417,3641
SEC14L1P1,9,20,58,26,52,30,40,18,44
SEC14L2,322,513,1577,1286,1694,1209,1651,978,1221
SEC14L3,0,0,6,0,4,4,1,5,5
SEC14L4,5,10,14,11,23,16,15,16,20
SEC14L5,1977,1787,3342,5631,4244,1927,8233,2731,3304
SEC14L6,63,136,286,131,220,325,283,144,232
SEC16A,1567,1801,4995,3524,5676,3046,6328,2618,3426
SEC16B,24,14,51,59,49,35,49,23,24
SEC1P,9,19,44,39,27,14,46,56,43
SEC22A,81,100,276,218,307,240,379,172,165
SEC22C,699,959,2611,1900,2848,2041,3173,1640,1839
SEC23A,881,960,2268,1674,2681,2228,3128,1366,1471
SEC23A-AS1,0,0,0,0,0,0,0,0,0
SEC23B,404,601,1516,1661,1949,961,2416,907,1263
SEC23IP,238,273,739,595,832,574,1129,367,482
SEC24A,216,228,608,513,617,383,809,579,437
SEC24AP1,1,2,6,2,1,1,6,4,0
SEC24B,458,560,1613,1241,1666,962,2020,965,1111
SEC24B-AS1,10,10,39,28,50,31,52,30,39
SEC24C,1751,2182,4847,4244,5195,3155,5912,2966,3288
SEC24D,189,307,724,543,685,465,815,544,320
SEC31A,1325,1697,4916,3594,5122,3458,5583,2964,2913
SEC31B,402,537,1127,1042,887,692,1312,1186,630
SEC61A1,721,1305,3370,2617,3044,2059,3623,2195,2379
SEC61A2,665,760,1587,1837,2232,1668,2800,975,1118
SEC61B,27,50,143,121,176,126,217,131,98
SEC61G,24,31,95,115,124,124,196,104,74
SEC62,3012,3977,11353,8870,13586,10229,16708,7832,9044
SEC63,817,1047,3627,3349,4559,2971,5615,2620,2947
SEC63P1,16,25,44,30,49,28,31,17,29
SEC63P2,0,0,0,0,0,0,0,0,6
SECISBP2,548,788,1986,1699,2499,1620,2699,1453,1549
SECISBP2L,3114,3140,10034,11723,12441,6623,23030,8070,9924
SECTM1,4,36,306,102,22,13,25,200,29
SEH1L,402,475,1522,1209,1810,1511,2012,866,889
SEL1L,873,986,2476,3128,3382,2273,5407,1583,1982
SEL1L2,2,3,10,10,9,15,24,14,7
SEL1L3,289,539,946,943,1300,880,1991,595,858
SELE,4,18,458,28,6,3,51,6,15
SELENBP1,245,604,780,997,1386,816,1466,603,1210
SELENOF,370,397,1059,1385,1471,1140,2020,762,871
SELENOH,44,66,143,129,251,189,226,142,93
SELENOI,977,1212,2742,3142,3647,2539,4836,1612,1661
SELENOK,130,165,552,522,647,577,776,527,466
SELENOM,127,224,507,630,773,640,972,507,525
SELENON,769,1196,3179,1962,3039,1623,3561,1379,2571
SELENOO,266,464,928,799,977,747,1107,657,580
SELENOP,66,42,134,380,265,94,798,127,276
SELENOS,85,124,335,359,408,240,589,356,290
SELENOT,882,1062,2591,3160,3458,2763,4415,1746,2449
SELENOTP2,0,0,1,0,2,2,0,0,0
SELENOV,5,5,10,13,9,8,14,10,13
SELENOW,1461,2216,4295,4727,5942,5331,7851,6461,3900
SELL,4,19,31,105,69,27,91,29,71
SELP,1,4,12,22,9,7,7,9,15
SELPLG,41,137,78,499,336,150,1564,168,300
SEM1,45,63,209,262,269,248,329,170,155
SEMA3A,197,250,716,487,800,710,841,398,332
SEMA3B,2190,2256,2950,10604,4733,1876,12587,5442,6669
SEMA3B-AS1,9,18,24,38,23,10,45,36,19
SEMA3C,174,285,665,735,1144,522,1538,535,737
SEMA3D,51,112,214,191,219,152,336,107,174
SEMA3E,220,313,410,906,1013,684,1269,464,214
SEMA3F,170,215,837,501,385,284,479,1413,321
SEMA3F-AS1,10,18,32,22,25,31,36,43,25
SEMA3G,700,347,864,467,1261,948,2301,291,969
SEMA4A,1362,2290,3719,3519,5075,3042,4656,2381,3274
SEMA4B,448,925,3773,2359,1844,1132,2309,2456,2089
SEMA4C,1483,1749,3151,5768,3749,1975,6312,3013,2971
SEMA4D,3640,3342,4834,13842,8392,3328,19421,7971,7302
SEMA4F,721,1292,1826,1884,2371,1645,2559,1097,1168
SEMA4G,242,267,568,564,848,464,861,398,566
SEMA5A,716,935,2493,2236,3388,2008,5566,941,2516
SEMA5A-AS1,0,2,6,5,4,5,5,3,3
SEMA5B,798,1414,2241,1877,2336,1248,3205,1274,1453
SEMA6A,712,746,1839,3489,2233,1092,5605,1573,2496
SEMA6A-AS1,25,7,17,44,38,10,85,21,53
SEMA6A-AS2,2,4,3,3,14,5,8,6,9
SEMA6B,4220,6892,18610,10285,18854,13518,24674,11805,13436
SEMA6C,858,1149,2174,1729,2527,1767,2796,1505,1572
SEMA6D,752,579,1883,1681,2086,1065,2978,929,1778
SEMA7A,1340,1593,3335,4445,3844,2366,5722,2499,2253
SEMG1,0,0,0,0,0,1,0,0,0
SEMG2,0,0,1,0,0,0,0,1,0
SENCR,7,5,4,1,11,10,11,7,6
SENP1,85,80,296,191,294,190,406,203,228
SENP2,587,738,1904,1761,2307,1693,2977,1102,1220
SENP3,69,90,267,264,327,281,469,218,186
